salario_medio,herramienta,valor_booleano
47500.0,06 - javascript,1
52500.0,06 - javascript,1
50000.0,06 - javascript,1
52500.0,06 - javascript,1
30000.0,06 - javascript,1
37500.0,06 - javascript,1
37500.0,06 - javascript,1
50000.0,06 - javascript,1
26500.0,06 - javascript,1
20000.0,06 - javascript,1
33000.0,06 - javascript,1
25000.0,06 - javascript,1
47500.0,06 - javascript,1
22500.0,06 - javascript,1
22500.0,06 - javascript,1
22500.0,06 - javascript,1
22500.0,06 - javascript,1
35000.0,06 - javascript,1
30000.0,06 - javascript,1
37500.0,06 - javascript,1
35000.0,06 - javascript,1
33000.0,06 - javascript,1
33000.0,06 - javascript,1
33000.0,06 - javascript,1
33000.0,06 - javascript,1
33000.0,06 - javascript,1
33000.0,06 - javascript,1
33000.0,06 - javascript,1
33000.0,06 - javascript,1
33000.0,06 - javascript,1
33000.0,06 - javascript,1
33000.0,06 - javascript,1
33000.0,06 - javascript,1
33000.0,06 - javascript,1
33000.0,06 - javascript,1
33000.0,06 - javascript,1
33000.0,06 - javascript,1
33000.0,06 - javascript,1
33000.0,06 - javascript,1
33000.0,06 - javascript,1
33000.0,06 - javascript,1
33000.0,06 - javascript,1
33000.0,06 - javascript,1
27000.0,06 - javascript,1
33000.0,06 - javascript,1
33000.0,06 - javascript,1
33000.0,06 - javascript,1
27000.0,06 - javascript,1
39000.0,06 - javascript,1
33000.0,06 - javascript,1
39000.0,06 - javascript,1
27000.0,06 - javascript,1
27000.0,06 - javascript,1
27000.0,06 - javascript,1
39000.0,06 - javascript,1
39000.0,06 - javascript,1
39000.0,06 - javascript,1
39000.0,06 - javascript,1
39000.0,06 - javascript,1
33000.0,06 - javascript,1
38500.0,08 - c++,1
37500.0,08 - c++,1
49500.0,08 - c++,1
37500.0,08 - c++,1
42500.0,08 - c++,1
35000.0,08 - c++,1
37500.0,08 - c++,1
27500.0,08 - c++,1
31000.0,08 - c++,1
30000.0,08 - c++,1
30000.0,08 - c++,1
30000.0,08 - c++,1
30000.0,08 - c++,1
42000.0,08 - c++,1
54000.0,08 - c++,1
42000.0,08 - c++,1
54000.0,08 - c++,1
37500.0,08 - c++,1
37500.0,08 - c++,1
21000.0,08 - c++,1
51000.0,08 - c++,1
37500.0,08 - c++,1
49500.0,08 - c++,1
54000.0,08 - c++,1
51000.0,08 - c++,1
54000.0,08 - c++,1
43500.0,08 - c++,1
45000.0,08 - c++,1
60000.0,08 - c++,1
43500.0,08 - c++,1
46500.0,08 - c++,1
49500.0,08 - c++,1
36000.0,08 - c++,1
34500.0,08 - c++,1
51000.0,08 - c++,1
43500.0,08 - c++,1
54000.0,08 - c++,1
36000.0,08 - c++,1
51000.0,08 - c++,1
39000.0,08 - c++,1
37500.0,08 - c++,1
54000.0,08 - c++,1
60000.0,08 - c++,1
42000.0,08 - c++,1
57000.0,08 - c++,1
25500.0,08 - c++,1
34500.0,08 - c++,1
27000.0,08 - c++,1
66000.0,08 - c++,1
37500.0,08 - c++,1
36000.0,08 - c++,1
34500.0,08 - c++,1
25500.0,08 - c++,1
28500.0,08 - c++,1
33000.0,08 - c++,1
60000.0,08 - c++,1
52500.0,08 - c++,1
37500.0,08 - c++,1
28500.0,08 - c++,1
39000.0,08 - c++,1
36000.0,08 - c++,1
40500.0,08 - c++,1
49500.0,08 - c++,1
31500.0,08 - c++,1
33000.0,08 - c++,1
37500.0,08 - c++,1
48000.0,08 - c++,1
40500.0,08 - c++,1
39000.0,08 - c++,1
34500.0,08 - c++,1
33000.0,08 - c++,1
40500.0,08 - c++,1
33000.0,08 - c++,1
36000.0,08 - c++,1
34500.0,08 - c++,1
46500.0,08 - c++,1
34500.0,08 - c++,1
28500.0,08 - c++,1
25500.0,08 - c++,1
46500.0,08 - c++,1
39000.0,08 - c++,1
30000.0,08 - c++,1
36000.0,08 - c++,1
27000.0,08 - c++,1
42000.0,08 - c++,1
42000.0,08 - c++,1
30000.0,08 - c++,1
34500.0,08 - c++,1
27000.0,08 - c++,1
37500.0,08 - c++,1
43500.0,08 - c++,1
43500.0,08 - c++,1
34500.0,08 - c++,1
43500.0,08 - c++,1
66000.0,08 - c++,1
26000.0,08 - c++,1
39000.0,08 - c++,1
39000.0,08 - c++,1
30000.0,08 - c++,1
25500.0,08 - c++,1
43500.0,08 - c++,1
24000.0,08 - c++,1
30000.0,08 - c++,1
37500.0,08 - c++,1
37500.0,08 - c++,1
54000.0,08 - c++,1
33000.0,08 - c++,1
37500.0,08 - c++,1
25500.0,08 - c++,1
25500.0,08 - c++,1
25500.0,08 - c++,1
25500.0,08 - c++,1
25500.0,08 - c++,1
34500.0,08 - c++,1
54000.0,08 - c++,1
33000.0,08 - c++,1
39000.0,08 - c++,1
54000.0,08 - c++,1
36000.0,08 - c++,1
54000.0,08 - c++,1
46500.0,08 - c++,1
34500.0,08 - c++,1
49500.0,08 - c++,1
21000.0,08 - c++,1
33000.0,08 - c++,1
39000.0,08 - c++,1
25500.0,08 - c++,1
23500.0,08 - c++,1
32000.0,08 - c++,1
44000.0,08 - c++,1
39000.0,08 - c++,1
37500.0,08 - c++,1
26500.0,08 - c++,1
29000.0,08 - c++,1
31500.0,08 - c++,1
40500.0,08 - c++,1
26500.0,08 - c++,1
30500.0,08 - c++,1
31500.0,08 - c++,1
42000.0,08 - c++,1
34500.0,08 - c++,1
21000.0,08 - c++,1
27500.0,08 - c++,1
27000.0,08 - c++,1
24000.0,08 - c++,1
41500.0,08 - c++,1
23500.0,08 - c++,1
23500.0,08 - c++,1
36500.0,08 - c++,1
36500.0,08 - c++,1
39000.0,08 - c++,1
34500.0,08 - c++,1
55000.0,08 - c++,1
24000.0,08 - c++,1
18000.0,08 - c++,1
45000.0,08 - c++,1
34500.0,08 - c++,1
34000.0,08 - c++,1
39000.0,08 - c++,1
31500.0,08 - c++,1
37500.0,08 - c++,1
34500.0,08 - c++,1
33000.0,08 - c++,1
38000.0,08 - c++,1
34500.0,08 - c++,1
45000.0,08 - c++,1
40500.0,08 - c++,1
33000.0,08 - c++,1
36500.0,08 - c++,1
33000.0,08 - c++,1
34500.0,08 - c++,1
36000.0,08 - c++,1
25500.0,08 - c++,1
46500.0,08 - c++,1
37500.0,08 - c++,1
45000.0,08 - c++,1
33500.0,08 - c++,1
40500.0,08 - c++,1
34500.0,08 - c++,1
39000.0,08 - c++,1
37500.0,08 - c++,1
29000.0,08 - c++,1
27500.0,08 - c++,1
38500.0,08 - c++,1
28600.0,08 - c++,1
41600.0,08 - c++,1
30500.0,08 - c++,1
40000.0,08 - c++,1
27500.0,08 - c++,1
40500.0,08 - c++,1
10500.0,08 - c++,1
30000.0,08 - c++,1
40000.0,08 - c++,1
14000.0,08 - c++,1
10000.0,08 - c++,1
39500.0,08 - c++,1
35000.0,08 - c++,1
35000.0,08 - c++,1
35000.0,08 - c++,1
35000.0,08 - c++,1
33500.0,08 - c++,1
36000.0,08 - c++,1
39500.0,08 - c++,1
10500.0,08 - c++,1
46000.0,08 - c++,1
14000.0,08 - c++,1
28500.0,08 - c++,1
27000.0,08 - c++,1
29000.0,08 - c++,1
15000.0,08 - c++,1
28000.0,08 - c++,1
42500.0,08 - c++,1
51625.0,08 - c++,1
14000.0,08 - c++,1
51625.0,08 - c++,1
31500.0,08 - c++,1
28500.0,08 - c++,1
14000.0,08 - c++,1
12000.0,08 - c++,1
35000.0,08 - c++,1
37500.0,08 - c++,1
35000.0,08 - c++,1
31200.0,08 - c++,1
19000.0,08 - c++,1
39000.0,08 - c++,1
25500.0,08 - c++,1
21000.0,08 - c++,1
23500.0,08 - c++,1
33000.0,08 - c++,1
46500.0,08 - c++,1
10500.0,08 - c++,1
39000.0,08 - c++,1
23500.0,08 - c++,1
35000.0,08 - c++,1
45000.0,08 - c++,1
39000.0,08 - c++,1
23500.0,08 - c++,1
65000.0,08 - c++,1
45000.0,08 - c++,1
26000.0,08 - c++,1
35000.0,08 - c++,1
34500.0,08 - c++,1
36000.0,08 - c++,1
36000.0,08 - c++,1
65000.0,08 - c++,1
37500.0,08 - c++,1
31000.0,08 - c++,1
37000.0,08 - c++,1
27000.0,08 - c++,1
25000.0,08 - c++,1
35000.0,08 - c++,1
25000.0,08 - c++,1
15000.0,08 - c++,1
22500.0,08 - c++,1
30000.0,08 - c++,1
47500.0,08 - c++,1
35000.0,08 - c++,1
52500.0,08 - c++,1
46000.0,08 - c++,1
27000.0,08 - c++,1
27000.0,08 - c++,1
35000.0,08 - c++,1
40000.0,08 - c++,1
26000.0,08 - c++,1
25000.0,08 - c++,1
21000.0,08 - c++,1
42000.0,08 - c++,1
32500.0,08 - c++,1
30000.0,08 - c++,1
32500.0,08 - c++,1
42500.0,08 - c++,1
32500.0,08 - c++,1
45000.0,08 - c++,1
26000.0,08 - c++,1
10500.0,08 - c++,1
16422.0,08 - c++,1
42500.0,08 - c++,1
36000.0,08 - c++,1
55000.0,08 - c++,1
37000.0,08 - c++,1
45000.0,08 - c++,1
39000.0,08 - c++,1
25500.0,08 - c++,1
23750.0,08 - c++,1
37500.0,08 - c++,1
55000.0,08 - c++,1
29000.0,08 - c++,1
27500.0,08 - c++,1
65000.0,08 - c++,1
39600.0,08 - c++,1
47500.0,08 - c++,1
39000.0,08 - c++,1
30000.0,08 - c++,1
26500.0,08 - c++,1
26500.0,08 - c++,1
45000.0,08 - c++,1
36000.0,08 - c++,1
47500.0,08 - c++,1
22500.0,08 - c++,1
62500.0,08 - c++,1
32500.0,08 - c++,1
45000.0,08 - c++,1
45000.0,08 - c++,1
45000.0,08 - c++,1
27000.0,08 - c++,1
33000.0,08 - c++,1
33000.0,08 - c++,1
33000.0,08 - c++,1
33000.0,08 - c++,1
39000.0,08 - c++,1
27000.0,08 - c++,1
27000.0,08 - c++,1
39000.0,08 - c++,1
39000.0,08 - c++,1
39000.0,08 - c++,1
39000.0,08 - c++,1
45000.0,08 - c++,1
33000.0,08 - c++,1
45000.0,08 - c++,1
57000.0,08 - c++,1
44000.0,14 - python,1
45000.0,14 - python,1
45000.0,14 - python,1
49500.0,14 - python,1
32500.0,14 - python,1
42500.0,14 - python,1
55250.0,14 - python,1
40000.0,14 - python,1
39500.0,14 - python,1
48000.0,14 - python,1
50000.0,14 - python,1
38500.0,14 - python,1
49000.0,14 - python,1
55000.0,14 - python,1
32500.0,14 - python,1
46500.0,14 - python,1
42000.0,14 - python,1
25500.0,14 - python,1
63000.0,14 - python,1
21000.0,14 - python,1
33000.0,14 - python,1
37500.0,14 - python,1
45000.0,14 - python,1
40500.0,14 - python,1
25500.0,14 - python,1
33000.0,14 - python,1
30000.0,14 - python,1
40500.0,14 - python,1
49500.0,14 - python,1
52500.0,14 - python,1
49500.0,14 - python,1
60000.0,14 - python,1
37500.0,14 - python,1
34500.0,14 - python,1
22500.0,14 - python,1
54000.0,14 - python,1
46500.0,14 - python,1
52500.0,14 - python,1
52500.0,14 - python,1
54000.0,14 - python,1
52500.0,14 - python,1
60000.0,14 - python,1
54000.0,14 - python,1
37500.0,14 - python,1
46500.0,14 - python,1
42000.0,14 - python,1
57000.0,14 - python,1
28500.0,14 - python,1
36000.0,14 - python,1
39000.0,14 - python,1
34500.0,14 - python,1
66000.0,14 - python,1
39000.0,14 - python,1
37500.0,14 - python,1
60000.0,14 - python,1
49500.0,14 - python,1
36000.0,14 - python,1
39000.0,14 - python,1
31500.0,14 - python,1
52500.0,14 - python,1
37500.0,14 - python,1
39000.0,14 - python,1
39000.0,14 - python,1
28500.0,14 - python,1
48000.0,14 - python,1
37500.0,14 - python,1
31500.0,14 - python,1
39000.0,14 - python,1
52500.0,14 - python,1
54000.0,14 - python,1
31500.0,14 - python,1
34500.0,14 - python,1
31500.0,14 - python,1
40500.0,14 - python,1
33000.0,14 - python,1
40500.0,14 - python,1
46500.0,14 - python,1
33000.0,14 - python,1
40500.0,14 - python,1
33000.0,14 - python,1
36000.0,14 - python,1
30000.0,14 - python,1
36000.0,14 - python,1
42000.0,14 - python,1
27000.0,14 - python,1
39000.0,14 - python,1
31500.0,14 - python,1
39000.0,14 - python,1
43500.0,14 - python,1
39000.0,14 - python,1
43500.0,14 - python,1
40500.0,14 - python,1
34500.0,14 - python,1
52500.0,14 - python,1
33000.0,14 - python,1
39000.0,14 - python,1
51000.0,14 - python,1
37500.0,14 - python,1
49500.0,14 - python,1
43500.0,14 - python,1
39000.0,14 - python,1
49500.0,14 - python,1
42000.0,14 - python,1
37500.0,14 - python,1
49500.0,14 - python,1
49500.0,14 - python,1
36000.0,14 - python,1
37500.0,14 - python,1
52500.0,14 - python,1
49500.0,14 - python,1
58500.0,14 - python,1
37500.0,14 - python,1
37500.0,14 - python,1
37500.0,14 - python,1
30000.0,14 - python,1
28500.0,14 - python,1
54000.0,14 - python,1
31500.0,14 - python,1
25500.0,14 - python,1
37500.0,14 - python,1
34500.0,14 - python,1
22500.0,14 - python,1
36000.0,14 - python,1
33000.0,14 - python,1
32000.0,14 - python,1
55000.0,14 - python,1
33000.0,14 - python,1
45000.0,14 - python,1
30500.0,14 - python,1
37500.0,14 - python,1
35000.0,14 - python,1
39000.0,14 - python,1
38000.0,14 - python,1
36500.0,14 - python,1
45000.0,14 - python,1
23000.0,14 - python,1
46500.0,14 - python,1
30000.0,14 - python,1
25500.0,14 - python,1
40000.0,14 - python,1
33000.0,14 - python,1
30500.0,14 - python,1
23500.0,14 - python,1
34500.0,14 - python,1
44000.0,14 - python,1
55000.0,14 - python,1
27000.0,14 - python,1
26500.0,14 - python,1
45000.0,14 - python,1
18000.0,14 - python,1
23500.0,14 - python,1
47500.0,14 - python,1
21000.0,14 - python,1
52000.0,14 - python,1
47500.0,14 - python,1
42000.0,14 - python,1
28500.0,14 - python,1
42500.0,14 - python,1
21000.0,14 - python,1
29000.0,14 - python,1
37500.0,14 - python,1
30000.0,14 - python,1
38000.0,14 - python,1
36500.0,14 - python,1
46500.0,14 - python,1
40000.0,14 - python,1
39000.0,14 - python,1
33000.0,14 - python,1
30500.0,14 - python,1
22500.0,14 - python,1
22500.0,14 - python,1
33000.0,14 - python,1
37500.0,14 - python,1
21500.0,14 - python,1
47500.0,14 - python,1
21000.0,14 - python,1
36500.0,14 - python,1
34000.0,14 - python,1
41600.0,14 - python,1
10500.0,14 - python,1
30000.0,14 - python,1
25000.0,14 - python,1
32000.0,14 - python,1
46000.0,14 - python,1
43000.0,14 - python,1
38000.0,14 - python,1
52500.0,14 - python,1
36400.0,14 - python,1
51000.0,14 - python,1
19000.0,14 - python,1
25000.0,14 - python,1
35000.0,14 - python,1
35000.0,14 - python,1
36000.0,14 - python,1
31200.0,14 - python,1
39500.0,14 - python,1
10500.0,14 - python,1
46000.0,14 - python,1
28500.0,14 - python,1
24000.0,14 - python,1
24000.0,14 - python,1
24000.0,14 - python,1
14000.0,14 - python,1
31500.0,14 - python,1
14000.0,14 - python,1
42500.0,14 - python,1
12000.0,14 - python,1
31300.0,14 - python,1
39000.0,14 - python,1
46500.0,14 - python,1
10500.0,14 - python,1
23500.0,14 - python,1
13000.0,14 - python,1
45000.0,14 - python,1
28500.0,14 - python,1
23500.0,14 - python,1
20000.0,14 - python,1
25000.0,14 - python,1
31500.0,14 - python,1
39500.0,14 - python,1
32500.0,14 - python,1
45000.0,14 - python,1
37500.0,14 - python,1
36000.0,14 - python,1
36000.0,14 - python,1
24000.0,14 - python,1
25000.0,14 - python,1
27000.5,14 - python,1
47500.0,14 - python,1
13000.0,14 - python,1
43500.0,14 - python,1
45000.0,14 - python,1
45000.0,14 - python,1
40000.0,14 - python,1
32500.0,14 - python,1
22500.0,14 - python,1
15000.0,14 - python,1
25000.0,14 - python,1
25500.0,14 - python,1
26000.0,14 - python,1
37500.0,14 - python,1
45000.0,14 - python,1
60000.0,14 - python,1
25000.0,14 - python,1
35000.0,14 - python,1
10500.0,14 - python,1
42500.0,14 - python,1
25000.0,14 - python,1
25000.0,14 - python,1
42500.0,14 - python,1
41600.0,14 - python,1
25500.0,14 - python,1
55000.0,14 - python,1
30500.0,14 - python,1
55000.0,14 - python,1
33000.0,14 - python,1
32500.0,14 - python,1
22500.0,14 - python,1
24000.0,14 - python,1
55000.0,14 - python,1
25500.0,14 - python,1
60000.0,14 - python,1
44000.0,14 - python,1
30000.0,14 - python,1
40000.0,14 - python,1
47500.0,14 - python,1
34000.0,14 - python,1
52500.0,14 - python,1
45000.0,14 - python,1
33000.0,14 - python,1
51000.0,14 - python,1
43500.0,14 - python,1
50000.0,14 - python,1
52500.0,14 - python,1
51000.0,14 - python,1
50000.0,14 - python,1
26500.0,14 - python,1
26500.0,14 - python,1
45000.0,14 - python,1
13000.0,14 - python,1
32500.0,14 - python,1
33000.0,14 - python,1
34500.0,14 - python,1
33000.0,14 - python,1
39000.0,14 - python,1
60000.0,14 - python,1
36000.0,14 - python,1
52500.0,14 - python,1
31000.0,14 - python,1
49000.0,14 - python,1
47500.0,14 - python,1
20750.0,14 - python,1
19500.0,14 - python,1
35000.0,14 - python,1
39000.0,14 - python,1
39000.0,14 - python,1
45000.0,14 - python,1
45000.0,14 - python,1
45000.0,14 - python,1
45000.0,14 - python,1
33000.0,14 - python,1
39000.0,14 - python,1
27000.0,14 - python,1
39000.0,14 - python,1
39000.0,14 - python,1
39000.0,14 - python,1
39000.0,14 - python,1
39000.0,14 - python,1
45000.0,14 - python,1
51000.0,14 - python,1
51000.0,04 - microsoft 365,1
44000.0,04 - microsoft 365,1
37500.0,04 - microsoft 365,1
45000.0,04 - microsoft 365,1
48000.0,04 - microsoft 365,1
42000.0,04 - microsoft 365,1
45000.0,04 - microsoft 365,1
40500.0,04 - microsoft 365,1
34500.0,04 - microsoft 365,1
33000.0,04 - microsoft 365,1
31500.0,04 - microsoft 365,1
25500.0,04 - microsoft 365,1
49500.0,04 - microsoft 365,1
55500.0,04 - microsoft 365,1
49500.0,04 - microsoft 365,1
25500.0,04 - microsoft 365,1
28500.0,04 - microsoft 365,1
25500.0,04 - microsoft 365,1
63000.0,04 - microsoft 365,1
49500.0,04 - microsoft 365,1
60000.0,04 - microsoft 365,1
34500.0,04 - microsoft 365,1
34500.0,04 - microsoft 365,1
42000.0,04 - microsoft 365,1
54000.0,04 - microsoft 365,1
46500.0,04 - microsoft 365,1
49500.0,04 - microsoft 365,1
42000.0,04 - microsoft 365,1
21000.0,04 - microsoft 365,1
60000.0,04 - microsoft 365,1
21000.0,04 - microsoft 365,1
46500.0,04 - microsoft 365,1
24000.0,04 - microsoft 365,1
36000.0,04 - microsoft 365,1
42000.0,04 - microsoft 365,1
66000.0,04 - microsoft 365,1
42000.0,04 - microsoft 365,1
43500.0,04 - microsoft 365,1
34500.0,04 - microsoft 365,1
22500.0,04 - microsoft 365,1
55500.0,04 - microsoft 365,1
37500.0,04 - microsoft 365,1
39000.0,04 - microsoft 365,1
54000.0,04 - microsoft 365,1
46500.0,04 - microsoft 365,1
43500.0,04 - microsoft 365,1
60000.0,04 - microsoft 365,1
49500.0,04 - microsoft 365,1
34500.0,04 - microsoft 365,1
54000.0,04 - microsoft 365,1
22500.0,04 - microsoft 365,1
39000.0,04 - microsoft 365,1
33000.0,04 - microsoft 365,1
54000.0,04 - microsoft 365,1
49500.0,04 - microsoft 365,1
39000.0,04 - microsoft 365,1
39000.0,04 - microsoft 365,1
30000.0,04 - microsoft 365,1
18500.0,04 - microsoft 365,1
30000.0,04 - microsoft 365,1
25500.0,04 - microsoft 365,1
36000.0,04 - microsoft 365,1
34500.0,04 - microsoft 365,1
28500.0,04 - microsoft 365,1
31500.0,04 - microsoft 365,1
33000.0,04 - microsoft 365,1
33000.0,04 - microsoft 365,1
22500.0,04 - microsoft 365,1
17000.0,04 - microsoft 365,1
17000.0,04 - microsoft 365,1
31500.0,04 - microsoft 365,1
34500.0,04 - microsoft 365,1
55500.0,04 - microsoft 365,1
36000.0,04 - microsoft 365,1
34500.0,04 - microsoft 365,1
43500.0,04 - microsoft 365,1
24000.0,04 - microsoft 365,1
39000.0,04 - microsoft 365,1
31500.0,04 - microsoft 365,1
39000.0,04 - microsoft 365,1
55500.0,04 - microsoft 365,1
25500.0,04 - microsoft 365,1
55500.0,04 - microsoft 365,1
37500.0,04 - microsoft 365,1
30000.0,04 - microsoft 365,1
42500.0,04 - microsoft 365,1
30000.0,04 - microsoft 365,1
33000.0,04 - microsoft 365,1
42000.0,04 - microsoft 365,1
49500.0,04 - microsoft 365,1
25500.0,04 - microsoft 365,1
46500.0,04 - microsoft 365,1
48000.0,04 - microsoft 365,1
24000.0,04 - microsoft 365,1
51000.0,04 - microsoft 365,1
27000.0,04 - microsoft 365,1
49500.0,04 - microsoft 365,1
43500.0,04 - microsoft 365,1
42000.0,04 - microsoft 365,1
52500.0,04 - microsoft 365,1
34500.0,04 - microsoft 365,1
54000.0,04 - microsoft 365,1
34500.0,04 - microsoft 365,1
28500.0,04 - microsoft 365,1
34500.0,04 - microsoft 365,1
25500.0,04 - microsoft 365,1
28500.0,04 - microsoft 365,1
49500.0,04 - microsoft 365,1
39000.0,04 - microsoft 365,1
52500.0,04 - microsoft 365,1
39000.0,04 - microsoft 365,1
50000.0,04 - microsoft 365,1
22000.0,04 - microsoft 365,1
19000.0,04 - microsoft 365,1
24000.0,04 - microsoft 365,1
22500.0,04 - microsoft 365,1
25500.0,04 - microsoft 365,1
27000.0,04 - microsoft 365,1
49500.0,04 - microsoft 365,1
21000.0,04 - microsoft 365,1
21000.0,04 - microsoft 365,1
21000.0,04 - microsoft 365,1
21000.0,04 - microsoft 365,1
22500.0,04 - microsoft 365,1
22500.0,04 - microsoft 365,1
30500.0,04 - microsoft 365,1
34500.0,04 - microsoft 365,1
22500.0,04 - microsoft 365,1
43000.0,04 - microsoft 365,1
36500.0,04 - microsoft 365,1
19500.0,04 - microsoft 365,1
22500.0,04 - microsoft 365,1
22500.0,04 - microsoft 365,1
38000.0,04 - microsoft 365,1
21600.0,04 - microsoft 365,1
21000.0,04 - microsoft 365,1
27500.0,04 - microsoft 365,1
24000.0,04 - microsoft 365,1
50000.0,04 - microsoft 365,1
39000.0,04 - microsoft 365,1
20000.0,04 - microsoft 365,1
20500.0,04 - microsoft 365,1
21000.0,04 - microsoft 365,1
19000.0,04 - microsoft 365,1
27500.0,04 - microsoft 365,1
23000.0,04 - microsoft 365,1
33000.0,04 - microsoft 365,1
36500.0,04 - microsoft 365,1
38000.0,04 - microsoft 365,1
34500.0,04 - microsoft 365,1
47500.0,04 - microsoft 365,1
30500.0,04 - microsoft 365,1
31000.0,04 - microsoft 365,1
26500.0,04 - microsoft 365,1
23500.0,04 - microsoft 365,1
27500.0,04 - microsoft 365,1
21000.0,04 - microsoft 365,1
29000.0,04 - microsoft 365,1
55200.0,04 - microsoft 365,1
22500.0,04 - microsoft 365,1
34500.0,04 - microsoft 365,1
18500.0,04 - microsoft 365,1
18000.0,04 - microsoft 365,1
36500.0,04 - microsoft 365,1
27000.0,04 - microsoft 365,1
45000.0,04 - microsoft 365,1
16200.0,04 - microsoft 365,1
23500.0,04 - microsoft 365,1
25000.0,04 - microsoft 365,1
30000.0,04 - microsoft 365,1
20000.0,04 - microsoft 365,1
27500.0,04 - microsoft 365,1
20000.0,04 - microsoft 365,1
26500.0,04 - microsoft 365,1
62000.0,04 - microsoft 365,1
28500.0,04 - microsoft 365,1
25500.0,04 - microsoft 365,1
30500.0,04 - microsoft 365,1
19500.0,04 - microsoft 365,1
47500.0,04 - microsoft 365,1
29500.0,04 - microsoft 365,1
21500.0,04 - microsoft 365,1
20000.0,04 - microsoft 365,1
27500.0,04 - microsoft 365,1
17000.0,04 - microsoft 365,1
40000.0,04 - microsoft 365,1
42500.0,04 - microsoft 365,1
34000.0,04 - microsoft 365,1
26000.0,04 - microsoft 365,1
25000.0,04 - microsoft 365,1
35000.0,04 - microsoft 365,1
52000.0,04 - microsoft 365,1
33000.0,04 - microsoft 365,1
33000.0,04 - microsoft 365,1
36400.0,04 - microsoft 365,1
31200.0,04 - microsoft 365,1
26500.0,04 - microsoft 365,1
35000.0,04 - microsoft 365,1
37500.0,04 - microsoft 365,1
40000.0,04 - microsoft 365,1
24000.0,04 - microsoft 365,1
24000.0,04 - microsoft 365,1
15000.0,04 - microsoft 365,1
35000.0,04 - microsoft 365,1
37000.0,04 - microsoft 365,1
24000.0,04 - microsoft 365,1
51625.0,04 - microsoft 365,1
30500.0,04 - microsoft 365,1
28500.0,04 - microsoft 365,1
24000.0,04 - microsoft 365,1
30000.0,04 - microsoft 365,1
24000.0,04 - microsoft 365,1
30000.0,04 - microsoft 365,1
33000.0,04 - microsoft 365,1
27500.0,04 - microsoft 365,1
20000.0,04 - microsoft 365,1
22500.0,04 - microsoft 365,1
15000.0,04 - microsoft 365,1
25000.0,04 - microsoft 365,1
26000.0,04 - microsoft 365,1
25000.0,04 - microsoft 365,1
35000.0,04 - microsoft 365,1
39500.0,04 - microsoft 365,1
60000.0,04 - microsoft 365,1
33500.0,04 - microsoft 365,1
48000.0,04 - microsoft 365,1
27500.0,04 - microsoft 365,1
23500.0,04 - microsoft 365,1
38000.0,04 - microsoft 365,1
34500.0,04 - microsoft 365,1
36000.0,04 - microsoft 365,1
10500.0,04 - microsoft 365,1
30500.0,04 - microsoft 365,1
28600.0,04 - microsoft 365,1
22000.0,04 - microsoft 365,1
10500.0,04 - microsoft 365,1
10000.0,04 - microsoft 365,1
34000.0,04 - microsoft 365,1
23250.0,04 - microsoft 365,1
30500.0,04 - microsoft 365,1
41600.0,04 - microsoft 365,1
32000.0,04 - microsoft 365,1
32000.0,04 - microsoft 365,1
42500.0,04 - microsoft 365,1
25000.0,04 - microsoft 365,1
42500.0,04 - microsoft 365,1
20000.0,04 - microsoft 365,1
32000.0,04 - microsoft 365,1
32500.0,04 - microsoft 365,1
34500.0,04 - microsoft 365,1
40000.0,04 - microsoft 365,1
28500.0,04 - microsoft 365,1
23000.0,04 - microsoft 365,1
38500.0,04 - microsoft 365,1
31200.0,04 - microsoft 365,1
25000.0,04 - microsoft 365,1
34800.0,04 - microsoft 365,1
35000.0,04 - microsoft 365,1
26000.0,04 - microsoft 365,1
25000.0,04 - microsoft 365,1
41600.0,04 - microsoft 365,1
28500.0,04 - microsoft 365,1
38000.0,04 - microsoft 365,1
22000.0,04 - microsoft 365,1
45000.0,04 - microsoft 365,1
38000.0,04 - microsoft 365,1
20000.0,04 - microsoft 365,1
33000.0,04 - microsoft 365,1
26000.0,04 - microsoft 365,1
60000.0,04 - microsoft 365,1
27500.0,04 - microsoft 365,1
24500.0,04 - microsoft 365,1
31500.0,04 - microsoft 365,1
34000.0,04 - microsoft 365,1
30500.0,04 - microsoft 365,1
32000.0,04 - microsoft 365,1
25000.0,04 - microsoft 365,1
51625.0,04 - microsoft 365,1
25000.0,04 - microsoft 365,1
33000.0,04 - microsoft 365,1
25000.0,04 - microsoft 365,1
47500.0,04 - microsoft 365,1
24000.0,04 - microsoft 365,1
32000.0,04 - microsoft 365,1
37500.0,04 - microsoft 365,1
30500.0,04 - microsoft 365,1
34000.0,04 - microsoft 365,1
22500.0,04 - microsoft 365,1
22500.0,04 - microsoft 365,1
22500.0,04 - microsoft 365,1
22500.0,04 - microsoft 365,1
27500.0,04 - microsoft 365,1
21000.0,04 - microsoft 365,1
45000.0,04 - microsoft 365,1
45000.0,04 - microsoft 365,1
45000.0,04 - microsoft 365,1
51000.0,04 - microsoft 365,1
33000.0,04 - microsoft 365,1
39000.0,04 - microsoft 365,1
39000.0,04 - microsoft 365,1
39000.0,04 - microsoft 365,1
39000.0,04 - microsoft 365,1
32500.0,04 - microsoft 365,1
44000.0,13 - framework,1
35000.0,13 - framework,1
37500.0,13 - framework,1
49500.0,13 - framework,1
37500.0,13 - framework,1
41000.0,13 - framework,1
26000.0,13 - framework,1
27500.0,13 - framework,1
