lng,lat
-3.74922,40.46366700000001
2.168568,41.3873974
-8.224454,39.39987199999999
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-8.224454,39.39987199999999
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.5984368,37.1774605
-5.9844589,37.3890924
-3.74922,40.46366700000001
-3.7037902,40.4167754
-0.3762881,39.4699075
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.6369803,38.09690980000001
-0.4431618,39.5037093
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
1.1055321,41.1498259
-16.2518467,28.4636296
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.2870889,41.60619270000001
2.168568,41.3873974
-2.4790872,41.766436
-3.7037902,40.4167754
-3.7037902,40.4167754
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
-3.74922,40.46366700000001
2.0182425,41.4134488
2.168568,41.3873974
-3.74922,40.46366700000001
-0.3762881,39.4699075
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-0.8890853,41.6488226
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-0.3762881,39.4699075
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.7037902,40.4167754
-3.7037902,40.4167754
-3.0013109,43.0518654
-3.74922,40.46366700000001
2.168568,41.3873974
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.0081319,43.3387367
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-0.8890853,41.6488226
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-1.6760691,42.6953909
1.1055321,41.1498259
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
-0.8890853,41.6488226
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-0.8890853,41.6488226
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
-1.1064345,40.3456879
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
2.168568,41.3873974
-0.3762881,39.4699075
-3.74922,40.46366700000001
-8.1338558,42.5750554
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-5.9844589,37.3890924
-3.74922,40.46366700000001
-0.3762881,39.4699075
-3.7037902,40.4167754
-4.8852579,36.5102831
-0.3762881,39.4699075
-3.7037902,40.4167754
-3.74922,40.46366700000001
-2.8849016,43.2955357
-2.2236667,43.0756299
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-0.3762881,39.4699075
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
2.168568,41.3873974
-0.8890853,41.6488226
2.168568,41.3873974
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.6040527,40.0305018
-1.6760691,42.6953909
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
-1.6457745,42.812526
-1.860173,38.9942576
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-0.3762881,39.4699075
-3.74922,40.46366700000001
2.168568,41.3873974
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-0.8890853,41.6488226
-3.74922,40.46366700000001
-0.3762881,39.4699075
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-0.8890853,41.6488226
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
2.168568,41.3873974
-3.74922,40.46366700000001
2.168568,41.3873974
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-0.3762881,39.4699075
-3.74922,40.46366700000001
2.168568,41.3873974
-0.8890853,41.6488226
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.6369803,38.09690980000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-0.3762881,39.4699075
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
2.168568,41.3873974
-2.9349852,43.2630126
-8.1338558,42.5750554
-1.6457745,42.812526
-3.74922,40.46366700000001
2.168568,41.3873974
-3.74922,40.46366700000001
2.168568,41.3873974
-3.7323934,40.3082504
2.168568,41.3873974
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-0.4078058,42.131845
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-2.9349852,43.2630126
-3.74922,40.46366700000001
2.168568,41.3873974
-3.74922,40.46366700000001
-2.2236667,43.0756299
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.8214264,41.9794005
2.168568,41.3873974
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
2.168568,41.3873974
2.0054917,41.56314820000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-0.4906855,38.3459963
-2.6983868,43.2204286
-4.724532099999999,41.652251
-2.9349852,43.2630126
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-4.724532099999999,41.652251
-4.724532099999999,41.652251
2.168568,41.3873974
-0.3762881,39.4699075
-1.9768497,43.26579280000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
-8.224454,39.39987199999999
-3.7037902,40.4167754
10.451526,51.165691
-3.7037902,40.4167754
-3.74922,40.46366700000001
-0.3762881,39.4699075
-0.4906855,38.3459963
2.168568,41.3873974
-3.7037902,40.4167754
-2.9349852,43.2630126
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-1.1306544,37.9922399
-3.6369803,38.09690980000001
-3.7079745,40.600727
-0.4906855,38.3459963
2.168568,41.3873974
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-0.0629989,39.9478425
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
-3.74922,40.46366700000001
2.168568,41.3873974
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
-2.6983868,43.2204286
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-0.8890853,41.6488226
-3.7037902,40.4167754
2.168568,41.3873974
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
-3.74922,40.46366700000001
-0.8890853,41.6488226
-3.74922,40.46366700000001
-3.689354499999999,42.3504659
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
-3.7037902,40.4167754
-3.7037902,40.4167754
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
10.451526,51.165691
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
-0.4906855,38.3459963
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.0054917,41.56314820000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
10.451526,51.165691
10.451526,51.165691
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.7037902,40.4167754
-3.74922,40.46366700000001
-2.4790872,41.766436
-0.8890853,41.6488226
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-0.3762881,39.4699075
-3.74922,40.46366700000001
2.168568,41.3873974
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-2.4790872,41.766436
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
-4.100217,40.592573
-3.7037902,40.4167754
2.6501603,39.5696005
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
-3.7037902,40.4167754
2.168568,41.3873974
-3.74922,40.46366700000001
2.168568,41.3873974
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.6040527,40.0305018
-5.9844589,37.3890924
-3.74922,40.46366700000001
-3.7037902,40.4167754
-1.1743197,52.3555177
-0.4906855,38.3459963
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
-0.3762881,39.4699075
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
2.8214264,41.9794005
-5.663539699999999,40.9701039
-3.7037902,40.4167754
2.8214264,41.9794005
-3.7037902,40.4167754
-3.7037902,40.4167754
-3.74922,40.46366700000001
2.168568,41.3873974
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-5.6044497,36.0143209
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-0.3762881,39.4699075
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-0.3762881,39.4699075
-3.74922,40.46366700000001
-2.4790872,41.766436
-3.74922,40.46366700000001
-2.4790872,41.766436
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
-8.1338558,42.5750554
-2.4790872,41.766436
2.168568,41.3873974
-3.7037902,40.4167754
-49.728226,-29.3383976
-0.3762881,39.4699075
-3.7037902,40.4167754
-2.4790872,41.766436
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-8.224454,39.39987199999999
-8.1338558,42.5750554
-3.74922,40.46366700000001
-8.5441729,42.8768606
-8.232594299999999,43.3089681
-3.74922,40.46366700000001
-3.7079745,40.600727
-3.7037902,40.4167754
-3.74922,40.46366700000001
2.168568,41.3873974
-8.224454,39.39987199999999
-8.224454,39.39987199999999
-3.5651646,40.4260459
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-0.3762881,39.4699075
2.168568,41.3873974
2.168568,41.3873974
-3.74922,40.46366700000001
-5.9844589,37.3890924
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-0.3762881,39.4699075
-2.4790872,41.766436
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.7037902,40.4167754
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-0.3762881,39.4699075
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.7037902,40.4167754
-5.6044497,36.0143209
-3.74922,40.46366700000001
-3.7037902,40.4167754
2.168568,41.3873974
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
-3.7037902,40.4167754
-3.9878427,43.1828396
-5.6044497,36.0143209
2.168568,41.3873974
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
2.168568,41.3873974
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
-3.7037902,40.4167754
-3.7037902,40.4167754
-3.74922,40.46366700000001
-95.712891,37.09024
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
2.168568,41.3873974
2.168568,41.3873974
-3.7037902,40.4167754
-0.8890853,41.6488226
-3.74922,40.46366700000001
-0.3762881,39.4699075
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-2.8849016,43.2955357
-4.0273067,39.8628296
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
10.451526,51.165691
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-0.4906855,38.3459963
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-5.9844589,37.3890924
-5.9844589,37.3890924
-0.3762881,39.4699075
-5.9844589,37.3890924
2.168568,41.3873974
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
-0.3762881,39.4699075
-3.7037902,40.4167754
-2.4790872,41.766436
-3.7037902,40.4167754
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
-3.74922,40.46366700000001
-3.74922,40.46366700000001
10.451526,51.165691
-3.2680616,40.5648765
-3.7037902,40.4167754
-3.689354499999999,42.3504659
2.168568,41.3873974
-3.74922,40.46366700000001
-3.7037902,40.4167754
2.168568,41.3873974
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
2.168568,41.3873974
2.168568,41.3873974
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-1.1306544,37.9922399
-3.7037902,40.4167754
-4.100217,40.592573
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
2.0054917,41.56314820000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
1.9177343,41.4777114
2.0054917,41.56314820000001
2.168568,41.3873974
-3.7079745,40.600727
-3.74922,40.46366700000001
2.168568,41.3873974
-3.6369803,38.09690980000001
-3.74922,40.46366700000001
2.168568,41.3873974
-5.9844589,37.3890924
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-2.4790872,41.766436
-3.7037902,40.4167754
-3.637224499999999,40.5372512
-3.74922,40.46366700000001
4.3571696,50.8476424
-3.7037902,40.4167754
-3.74922,40.46366700000001
2.168568,41.3873974
-3.7037902,40.4167754
-3.74922,40.46366700000001
-0.3762881,39.4699075
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-0.8890853,41.6488226
-3.74922,40.46366700000001
-5.9844589,37.3890924
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
-3.74922,40.46366700000001
1.9869293,41.482929
2.168568,41.3873974
2.168568,41.3873974
-3.74922,40.46366700000001
2.168568,41.3873974
-3.7037902,40.4167754
-3.7037902,40.4167754
2.168568,41.3873974
-3.6369803,38.09690980000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.6369803,38.09690980000001
-2.4790872,41.766436
-3.7037902,40.4167754
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
10.451526,51.165691
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-74.297333,4.570868
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-74.297333,4.570868
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-2.4790872,41.766436
1.8439221,42.1012595
2.168568,41.3873974
-3.7037902,40.4167754
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.8074152,40.4475272
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.5984368,37.1774605
-3.7037902,40.4167754
-3.74922,40.46366700000001
2.168568,41.3873974
2.168568,41.3873974
-3.7037902,40.4167754
-3.74922,40.46366700000001
-0.3762881,39.4699075
-0.8890853,41.6488226
2.168568,41.3873974
-3.7037902,40.4167754
-0.3762881,39.4699075
2.168568,41.3873974
2.168568,41.3873974
-0.3762881,39.4699075
-3.7037902,40.4167754
-3.74922,40.46366700000001
2.168568,41.3873974
2.168568,41.3873974
-3.74922,40.46366700000001
2.0133208,41.315296
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-4.724532099999999,41.652251
2.8214264,41.9794005
-0.4810937,38.6987066
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-1.6760691,42.6953909
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.8074152,40.4475272
2.168568,41.3873974
-0.3762881,39.4699075
-3.74922,40.46366700000001
-8.5441729,42.8768606
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-0.4906855,38.3459963
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.7037902,40.4167754
2.6501603,39.5696005
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.7037902,40.4167754
-3.7037902,40.4167754
2.168568,41.3873974
-3.74922,40.46366700000001
-5.8593267,43.3613953
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-0.3762881,39.4699075
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.7037902,40.4167754
2.168568,41.3873974
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-2.4790872,41.766436
-3.7037902,40.4167754
2.168568,41.3873974
-3.7037902,40.4167754
-49.728226,-29.3383976
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
2.168568,41.3873974
-3.74922,40.46366700000001
2.168568,41.3873974
-3.74922,40.46366700000001
-95.712891,37.09024
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
2.6501603,39.5696005
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-0.8890853,41.6488226
1.1055321,41.1498259
1.2444909,41.1188827
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.7037902,40.4167754
4.3571696,50.8476424
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
2.6501603,39.5696005
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.8074152,40.4475272
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
-3.74922,40.46366700000001
-5.9844589,37.3890924
2.168568,41.3873974
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
2.168568,41.3873974
2.168568,41.3873974
-3.74922,40.46366700000001
-3.7037902,40.4167754
-4.100217,40.592573
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.2450325,41.4469883
-0.8890853,41.6488226
2.168568,41.3873974
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-5.9844589,37.3890924
-3.7037902,40.4167754
1.2444909,41.1188827
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.0133208,41.315296
-3.7037902,40.4167754
-3.74922,40.46366700000001
2.168568,41.3873974
-3.74922,40.46366700000001
-3.74922,40.46366700000001
4.3571696,50.8476424
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
-3.8887699,40.4122794
2.168568,41.3873974
-3.74922,40.46366700000001
-8.224454,39.39987199999999
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-8.1338558,42.5750554
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
-3.7037902,40.4167754
-3.74922,40.46366700000001
-2.990057,43.32670359999999
-3.7037902,40.4167754
-3.74922,40.46366700000001
-2.9349852,43.2630126
2.168568,41.3873974
1.521801,42.506285
-3.7037902,40.4167754
-3.74922,40.46366700000001
-2.9349852,43.2630126
2.168568,41.3873974
-3.74922,40.46366700000001
-3.7037902,40.4167754
-1.6457745,42.812526
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
-3.637224499999999,40.5372512
10.451526,51.165691
-3.74922,40.46366700000001
-1.1064345,40.3456879
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
-3.74922,40.46366700000001
2.168568,41.3873974
2.168568,41.3873974
-3.74922,40.46366700000001
2.168568,41.3873974
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
-3.7037902,40.4167754
-3.74922,40.46366700000001
